Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,WHO Region
,Greece,39.0742,21.8243,5/26/20,2892,173.0,1374.0,euro
,Guatemala,15.7835,-90.2308,5/26/20,3954,63.0,289.0,paho
,Guinea,9.9456,-9.6966,5/26/20,3275,20.0,1673.0,afro
,Guyana,5.0,-58.75,5/26/20,139,11.0,62.0,paho
,Haiti,18.9712,-72.2852,5/26/20,1174,33.0,22.0,paho
,Holy See,41.9029,12.4534,5/26/20,12,0.0,2.0,euro
,Honduras,15.2,-86.2419,5/26/20,4401,188.0,493.0,paho
,Hungary,47.1625,19.5033,5/26/20,3771,499.0,1836.0,euro
,Iceland,64.9631,-19.0208,5/26/20,1804,10.0,1792.0,euro
,India,21.0,78.0,5/26/20,150793,4344.0,64277.0,searo
,Indonesia,-0.7893,113.9213,5/26/20,23165,1418.0,5877.0,searo
,Iran,32.0,53.0,5/26/20,139511,7508.0,109437.0,emro
,Iraq,33.0,44.0,5/26/20,4848,169.0,2852.0,emro
,Ireland,53.1424,-7.6921,5/26/20,24735,1615.0,21060.0,euro
,Israel,31.0,35.0,5/26/20,16757,281.0,14457.0,euro
,Italy,43.0,12.0,5/26/20,230555,32955.0,144658.0,euro
,Jamaica,18.1096,-77.2975,5/26/20,564,9.0,267.0,paho
,Japan,36.0,138.0,5/26/20,16623,846.0,13810.0,wpro
,Jordan,31.24,36.51,5/26/20,718,9.0,586.0,emro
,Kazakhstan,48.0196,66.9237,5/26/20,8969,37.0,4613.0,euro
,Kenya,-0.0236,37.9062,5/26/20,1348,52.0,405.0,afro
,South Korea,36.0,128.0,5/26/20,11265,269.0,10295.0,wpro
,Kuwait,29.5,47.75,5/26/20,22575,172.0,7306.0,emro
,Kyrgyzstan,41.2044,74.7661,5/26/20,1468,16.0,1015.0,euro
,Latvia,56.8796,24.6032,5/26/20,1053,22.0,741.0,euro
,Lebanon,33.8547,35.8623,5/26/20,1140,26.0,689.0,emro
,Liberia,6.4281,-9.4295,5/26/20,266,26.0,144.0,afro
,Liechtenstein,47.14,9.55,5/26/20,82,1.0,55.0,euro
,Lithuania,55.1694,23.8813,5/26/20,1639,65.0,1165.0,euro
,Luxembourg,49.8153,6.1296,5/26/20,3995,110.0,3783.0,euro
,Madagascar,-18.7669,46.8691,5/26/20,586,2.0,147.0,afro
,Malaysia,2.5,112.5,5/26/20,7604,115.0,6041.0,wpro
,Maldives,3.2028,73.2207,5/26/20,1438,5.0,197.0,searo
,Malta,35.9375,14.3754,5/26/20,611,6.0,485.0,euro
,Mauritania,21.0079,10.9408,5/26/20,268,13.0,15.0,afro
,Mauritius,-20.2,57.5,5/26/20,334,10.0,322.0,afro
,Mexico,23.6345,-102.5528,5/26/20,74560,8134.0,51708.0,paho
,Moldova,47.4116,28.3699,5/26/20,7305,267.0,3884.0,euro
,Monaco,43.7333,7.4167,5/26/20,98,4.0,90.0,euro
,Mongolia,46.8625,103.8467,5/26/20,141,0.0,37.0,wpro
,Montenegro,42.5,19.3,5/26/20,324,9.0,315.0,euro
,Morocco,31.7917,-7.0926,5/26/20,7577,202.0,4881.0,emro
,Namibia,-22.9576,18.4904,5/26/20,21,0.0,14.0,afro
,Nepal,28.1667,84.25,5/26/20,772,4.0,155.0,searo
Aruba,Netherlands,12.5186,-70.0358,5/26/20,101,3.0,95.0,euro
Curacao,Netherlands,12.1696,-68.99,5/26/20,18,1.0,14.0,euro
Sint Maarten,Netherlands,18.0425,-63.0548,5/26/20,77,15.0,59.0,euro
,Netherlands,52.1326,5.2913,5/26/20,45578,5856.0,0.0,euro
,New Zealand,-40.9006,174.886,5/26/20,1504,21.0,1462.0,wpro
,Nicaragua,12.8654,-85.2072,5/26/20,759,35.0,370.0,paho
,Niger,17.6078,8.0817,5/26/20,952,63.0,796.0,afro
,Nigeria,9.082,8.6753,5/26/20,8344,249.0,2385.0,afro
,North Macedonia,41.6086,21.7453,5/26/20,2014,116.0,1453.0,euro
,Norway,60.472,8.4689,5/26/20,8383,235.0,7727.0,euro
,Oman,21.0,57.0,5/26/20,8118,37.0,2067.0,emro
,Pakistan,30.3753,69.3451,5/26/20,57705,1197.0,18314.0,emro
,Panama,8.538,-80.7821,5/26/20,11447,313.0,6379.0,paho
,Papua New Guinea,-6.315,143.9555,5/26/20,8,0.0,8.0,wpro
,Paraguay,-23.4425,-58.4438,5/26/20,877,11.0,382.0,paho
,Peru,-9.19,-75.0152,5/26/20,129751,3788.0,52906.0,paho
,Philippines,13.0,122.0,5/26/20,14669,886.0,3412.0,wpro
,Poland,51.9194,19.1451,5/26/20,22074,1024.0,10020.0,euro
,Portugal,39.3999,-8.2245,5/26/20,31007,1342.0,18096.0,euro
,Qatar,25.3548,51.1839,5/26/20,47207,28.0,11844.0,emro
,Romania,45.9432,24.9668,5/26/20,18429,1216.0,11874.0,euro
,Russia,60.0,90.0,5/26/20,362342,3807.0,131129.0,euro
,Rwanda,-1.9403,29.8739,5/26/20,339,0.0,244.0,afro
,Saint Lucia,13.9094,-60.9789,5/26/20,18,0.0,18.0,paho
,Saint Vincent and the Grenadines,12.9843,-61.2872,5/26/20,18,0.0,14.0,paho
,San Marino,43.9424,12.4578,5/26/20,666,42.0,275.0,euro
,Saudi Arabia,24.0,45.0,5/26/20,76726,411.0,48450.0,emro
,Senegal,14.4974,-14.4524,5/26/20,3161,36.0,1565.0,afro
,Serbia,44.0165,21.0059,5/26/20,11227,239.0,6067.0,euro
,Seychelles,-4.6796,55.492,5/26/20,11,0.0,11.0,afro
,Singapore,1.2833,103.8333,5/26/20,32343,23.0,16444.0,wpro
,Slovakia,48.669,19.699,5/26/20,1513,28.0,1322.0,euro
,Slovenia,46.1512,14.9955,5/26/20,1469,108.0,1346.0,euro
,Somalia,5.1521,46.1996,5/26/20,1711,67.0,253.0,emro
,South Africa,-30.5595,22.9375,5/26/20,24264,524.0,12741.0,afro
,Spain,40.0,-4.0,5/26/20,236259,27117.0,150376.0,euro
,Sri Lanka,7.0,81.0,5/26/20,1319,10.0,712.0,searo
,Sudan,12.8628,30.2176,5/26/20,3976,170.0,503.0,emro
,Suriname,3.9193,-56.0278,5/26/20,11,1.0,9.0,paho
,Sweden,63.0,16.0,5/26/20,34440,4125.0,0.0,euro
,Switzerland,46.8182,8.2275,5/26/20,30761,1915.0,28200.0,euro
,Taiwan*,23.7,121.0,5/26/20,441,7.0,416.0,wpro
,Tanzania,-6.369,34.8888,5/26/20,509,21.0,183.0,afro
,Thailand,15.0,101.0,5/26/20,3045,57.0,2929.0,searo
,Togo,8.6195,0.8248,5/26/20,391,13.0,177.0,afro
,Trinidad and Tobago,10.6918,-61.2225,5/26/20,116,8.0,108.0,paho
,Tunisia,34.0,9.0,5/26/20,1051,48.0,929.0,emro
,Turkey,38.9637,35.2433,5/26/20,158762,4397.0,121507.0,euro
,Uganda,1.0,32.0,5/26/20,253,0.0,69.0,afro
,Ukraine,48.3794,31.1656,5/26/20,21584,644.0,7575.0,euro
,United Arab Emirates,24.0,54.0,5/26/20,31086,253.0,15982.0,emro
Bermuda,United Kingdom,32.3078,-64.7505,5/26/20,139,9.0,91.0,euro
Cayman Islands,United Kingdom,19.3133,-81.2546,5/26/20,137,1.0,63.0,euro
Channel Islands,United Kingdom,49.3723,-2.3644,5/26/20,559,45.0,512.0,euro
Gibraltar,United Kingdom,36.1408,-5.3536,5/26/20,154,0.0,147.0,euro
Isle of Man,United Kingdom,54.2361,-4.5481,5/26/20,336,24.0,306.0,euro
Montserrat,United Kingdom,16.7425,-62.1874,5/26/20,11,1.0,10.0,euro
,United Kingdom,55.3781,-3.4360000000000004,5/26/20,265227,37048.0,0.0,euro
,Uruguay,-32.5228,-55.7658,5/26/20,789,22.0,638.0,paho
,US,37.0902,-95.7129,5/26/20,1680913,98912.0,384902.0,paho
,Uzbekistan,41.3775,64.5853,5/26/20,3290,14.0,2636.0,euro
,Venezuela,6.4238,-66.5897,5/26/20,1211,11.0,302.0,paho
,Vietnam,16.0,108.0,5/26/20,327,0.0,272.0,wpro
,Zambia,-15.4167,28.2833,5/26/20,920,7.0,336.0,afro
,Zimbabwe,-20.0,30.0,5/26/20,56,4.0,25.0,afro
Diamond Princess,Canada,0.0,0.0,5/26/20,1,1.0,,paho
,Dominica,15.415,-61.371,5/26/20,16,0.0,16.0,paho
,Grenada,12.1165,-61.679,5/26/20,23,,,paho
,Mozambique,-18.665695,35.529562,5/26/20,213,1.0,,afro
,Syria,34.802075,38.99681500000001,5/26/20,121,,,emro
,Timor-Leste,-8.874217,125.727539,5/26/20,24,0.0,,searo
,Belize,13.1939,-59.5432,5/26/20,18,2.0,16.0,paho
,Laos,19.85627,102.495496,5/26/20,19,,,wpro
,Libya,26.3351,17.228331,5/26/20,77,3.0,40.0,emro
,West Bank and Gaza,31.9522,35.2332,5/26/20,429,3.0,365.0,emro
,Guinea-Bissau,11.8037,-15.1804,5/26/20,1178,7.0,42.0,afro
,Mali,17.570692,-3.996166000000001,5/26/20,1077,,617.0,afro
,Saint Kitts and Nevis,17.357822,-62.782998,5/26/20,15,0.0,15.0,paho
Northwest Territories,Canada,64.8255,-124.8457,5/26/20,5,0.0,,paho
Yukon,Canada,64.2823,-135.0,5/26/20,11,0.0,,paho
,Kosovo,42.602636,20.902977,5/26/20,1038,30.0,791.0,euro
,Burma,21.9162,95.956,5/26/20,206,6.0,124.0,searo
Anguilla,United Kingdom,18.2206,-63.0686,5/26/20,3,0.0,3.0,euro
British Virgin Islands,United Kingdom,18.4207,-64.64,5/26/20,8,1.0,6.0,euro
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,5/26/20,12,,10.0,euro
,MS Zaandam,0.0,0.0,5/26/20,9,2.0,0.0,
,Botswana,-22.3285,24.6849,5/26/20,35,1.0,20.0,afro
,Burundi,-3.3731,29.9189,5/26/20,42,1.0,20.0,afro
,Sierra Leone,8.460555000000001,-11.779889,5/26/20,754,44.0,297.0,afro
,Malawi,-13.254307999999998,34.301525,5/26/20,101,4.0,37.0,afro
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,5/26/20,13,0.0,13.0,euro
Saint Pierre and Miquelon,France,46.8852,-56.3159,5/26/20,1,0.0,1.0,euro
,South Sudan,6.877000000000002,31.307,5/26/20,806,,,afro
,Western Sahara,24.2155,-12.8858,5/26/20,9,1.0,6.0,afro
,Sao Tome and Principe,0.18636,6.613081,5/26/20,441,12.0,68.0,afro
,Yemen,15.552727,48.516388,5/26/20,249,,,emro
,Comoros,-11.6455,43.3333,5/26/20,87,1.0,21.0,afro
,Tajikistan,38.861034,71.276093,5/26/20,3266,,,euro
,Lesotho,-29.609988,28.233608,5/26/20,2,0.0,0.0,afro
,Afghanistan,33.0,65.0,5/27/20,12456,227.0,1138.0,emro
,Albania,41.1533,20.1683,5/27/20,1050,33.0,812.0,euro
,Algeria,28.0339,1.6596,5/27/20,8857,623.0,5129.0,afro
,Andorra,42.5063,1.5218,5/27/20,763,51.0,676.0,euro
,Angola,-11.2027,17.8739,5/27/20,71,4.0,18.0,afro
,Antigua and Barbuda,17.0608,-61.7964,5/27/20,25,3.0,19.0,paho
,Argentina,-38.4161,-63.6167,5/27/20,13933,500.0,4349.0,paho
,Armenia,40.0691,45.0382,5/27/20,7774,98.0,3255.0,euro
Australian Capital Territory,Australia,-35.4735,149.0124,5/27/20,107,3.0,104.0,wpro
New South Wales,Australia,-33.8688,151.2093,5/27/20,3090,48.0,2670.0,wpro
Northern Territory,Australia,-12.4634,130.8456,5/27/20,29,0.0,29.0,wpro
Queensland,Australia,-28.0167,153.4,5/27/20,1058,7.0,1045.0,wpro
South Australia,Australia,-34.9285,138.6007,5/27/20,440,4.0,435.0,wpro
Tasmania,Australia,-41.4545,145.9707,5/27/20,228,13.0,203.0,wpro
Victoria,Australia,-37.8136,144.9631,5/27/20,1628,19.0,1544.0,wpro
Western Australia,Australia,-31.9505,115.8605,5/27/20,570,9.0,549.0,wpro
,Austria,47.5162,14.5501,5/27/20,16591,645.0,15228.0,euro
,Azerbaijan,40.1431,47.5769,5/27/20,4568,54.0,2897.0,euro
,Bahamas,25.0343,-77.3963,5/27/20,100,11.0,46.0,paho
,Bahrain,26.0275,50.55,5/27/20,9692,15.0,5152.0,emro
,Bangladesh,23.685,90.3563,5/27/20,38292,544.0,7925.0,searo
,Barbados,13.1939,-59.5432,5/27/20,92,7.0,76.0,paho
,Belarus,53.7098,27.9534,5/27/20,38956,214.0,15923.0,euro
,Belgium,50.8333,4.0,5/27/20,57592,9364.0,15465.0,euro
,Benin,9.3077,2.3158,5/27/20,210,3.0,134.0,afro
,Bhutan,27.5142,90.4336,5/27/20,28,0.0,6.0,searo
,Bolivia,-16.2902,-63.5887,5/27/20,7768,280.0,689.0,paho
,Bosnia and Herzegovina,43.9159,17.6791,5/27/20,2435,151.0,1744.0,euro
,Brazil,-14.235,-51.9253,5/27/20,411821,25598.0,166647.0,paho
,Brunei,4.5353,114.7277,5/27/20,141,2.0,137.0,wpro
,Bulgaria,42.7339,25.4858,5/27/20,2460,133.0,912.0,euro
,Burkina Faso,12.2383,-1.5616,5/27/20,845,53.0,672.0,afro
,Cabo Verde,16.5388,-23.0418,5/27/20,390,4.0,155.0,afro
,Cambodia,11.55,104.9167,5/27/20,124,0.0,122.0,wpro
,Cameroon,3.848,11.5021,5/27/20,5436,,,afro
Alberta,Canada,53.9333,-116.5765,5/27/20,6926,141.0,,paho
British Columbia,Canada,49.2827,-123.1207,5/27/20,2550,162.0,,paho
Grand Princess,Canada,37.6489,-122.6655,5/27/20,13,0.0,,paho
Manitoba,Canada,53.7609,-98.8139,5/27/20,292,7.0,,paho
New Brunswick,Canada,46.5653,-66.4619,5/27/20,123,0.0,,paho
Newfoundland and Labrador,Canada,53.1355,-57.6604,5/27/20,260,3.0,,paho
Nova Scotia,Canada,44.682,-63.7443,5/27/20,1053,,,paho
Ontario,Canada,51.2538,-85.3232,5/27/20,27943,2264.0,,paho
Prince Edward Island,Canada,46.5107,-63.4168,5/27/20,27,0.0,,paho
Quebec,Canada,52.9399,-73.5491,5/27/20,49148,4229.0,,paho
Saskatchewan,Canada,52.9399,-106.4509,5/27/20,637,10.0,,paho
,Central African Republic,6.6111,20.9394,5/27/20,702,1.0,23.0,afro
,Chad,15.4542,18.7322,5/27/20,715,64.0,359.0,afro
,Chile,-35.6751,-71.543,5/27/20,82289,841.0,33540.0,paho
Anhui,China,31.8257,117.2264,5/27/20,991,6.0,985.0,wpro
Beijing,China,40.1824,116.4142,5/27/20,593,9.0,581.0,wpro
Chongqing,China,30.0572,107.874,5/27/20,579,6.0,573.0,wpro
Fujian,China,26.0789,117.9874,5/27/20,358,1.0,355.0,wpro
Gansu,China,37.8099,101.0583,5/27/20,139,2.0,137.0,wpro
Guangdong,China,23.3417,113.4244,5/27/20,1592,8.0,1582.0,wpro
Guangxi,China,23.8298,108.7881,5/27/20,254,2.0,252.0,wpro
Guizhou,China,26.8154,106.8748,5/27/20,147,2.0,145.0,wpro
Hainan,China,19.1959,109.7453,5/27/20,169,6.0,162.0,wpro
Hebei,China,39.549,116.1306,5/27/20,328,6.0,322.0,wpro
Heilongjiang,China,47.862,127.7615,5/27/20,945,,,wpro
Henan,China,33.882,113.614,5/27/20,1276,,,wpro
Hong Kong,China,22.3,114.2,5/27/20,1066,4.0,1034.0,wpro
Hubei,China,30.9756,112.2707,5/27/20,68135,4512.0,63618.0,wpro
Hunan,China,27.6104,111.7088,5/27/20,1019,4.0,1015.0,wpro
Inner Mongolia,China,44.0935,113.9448,5/27/20,232,1.0,205.0,wpro
Jiangsu,China,32.9711,119.455,5/27/20,653,0.0,653.0,wpro
Jiangxi,China,27.614,115.7221,5/27/20,937,1.0,936.0,wpro
Jilin,China,43.6661,126.1923,5/27/20,155,2.0,133.0,wpro
Liaoning,China,41.2956,122.6085,5/27/20,149,2.0,147.0,wpro
Macau,China,22.1667,113.55,5/27/20,45,0.0,45.0,wpro
Ningxia,China,37.2692,106.1655,5/27/20,75,0.0,75.0,wpro
Qinghai,China,35.7452,95.9956,5/27/20,18,0.0,18.0,wpro
Shaanxi,China,35.1917,108.8701,5/27/20,308,3.0,305.0,wpro
Shandong,China,36.3427,118.1498,5/27/20,788,7.0,780.0,wpro
Shanghai,China,31.202,121.4491,5/27/20,671,,,wpro
Shanxi,China,37.5777,112.2922,5/27/20,198,0.0,198.0,wpro
Sichuan,China,30.6171,102.7103,5/27/20,564,3.0,558.0,wpro
Tianjin,China,39.3054,117.323,5/27/20,192,3.0,188.0,wpro
Tibet,China,31.6927,88.0924,5/27/20,1,0.0,1.0,wpro
Xinjiang,China,41.1129,85.2401,5/27/20,76,3.0,73.0,wpro
Yunnan,China,24.974,101.487,5/27/20,185,,,wpro
Zhejiang,China,29.1832,120.0934,5/27/20,1268,1.0,1267.0,wpro
,Colombia,4.5709,-74.2973,5/27/20,24104,803.0,6111.0,paho
,Congo (Brazzaville),-4.0383,21.7587,5/27/20,571,19.0,161.0,afro
,Congo (Kinshasa),-4.0383,21.7587,5/27/20,2546,68.0,365.0,afro
,Costa Rica,9.7489,-83.7534,5/27/20,984,10.0,639.0,paho
,Cote d'Ivoire,7.54,-5.5471,5/27/20,2556,31.0,1302.0,afro
,Croatia,45.1,15.2,5/27/20,2244,101.0,2047.0,euro
,Diamond Princess,0.0,0.0,5/27/20,712,13.0,651.0,
,Cuba,22.0,-80.0,5/27/20,1974,82.0,1724.0,paho
,Cyprus,35.1264,33.4299,5/27/20,939,17.0,594.0,euro
,Czechia,49.8175,15.473,5/27/20,9086,,,euro
Faroe Islands,Denmark,61.8926,-6.9118,5/27/20,187,0.0,187.0,euro
Greenland,Denmark,71.7069,-42.6043,5/27/20,13,0.0,11.0,euro
,Denmark,56.2639,9.5018,5/27/20,11480,565.0,10106.0,euro
,Djibouti,11.8251,42.5903,5/27/20,2697,18.0,1185.0,emro
,Dominican Republic,18.7357,-70.1627,5/27/20,15723,474.0,8790.0,paho
,Ecuador,-1.8312,-78.1834,5/27/20,38103,3275.0,18425.0,paho
,Egypt,26.0,30.0,5/27/20,19666,816.0,5205.0,emro
,El Salvador,13.7942,-88.8965,5/27/20,2109,39.0,891.0,paho
,Equatorial Guinea,1.5,10.0,5/27/20,1043,12.0,165.0,afro
,Eritrea,15.1794,39.7823,5/27/20,39,0.0,39.0,afro
,Estonia,58.5953,25.0136,5/27/20,1840,66.0,1561.0,euro
,Eswatini,-26.5225,31.4659,5/27/20,272,2.0,168.0,afro
,Ethiopia,9.145,40.4897,5/27/20,731,6.0,181.0,afro
,Fiji,-17.7134,178.065,5/27/20,18,0.0,15.0,wpro
,Finland,64.0,26.0,5/27/20,6692,313.0,5100.0,euro
French Guiana,France,3.9339,-53.1258,5/27/20,406,1.0,150.0,euro
French Polynesia,France,-17.6797,149.4068,5/27/20,60,0.0,60.0,euro
Guadeloupe,France,16.25,-61.5833,5/27/20,161,14.0,115.0,euro
Mayotte,France,-12.8275,45.1662,5/27/20,1645,20.0,1314.0,euro
New Caledonia,France,-20.9043,165.618,5/27/20,18,0.0,18.0,euro
Reunion,France,-21.1351,55.2471,5/27/20,460,1.0,411.0,euro
Saint Barthelemy,France,17.9,-62.8333,5/27/20,6,0.0,6.0,euro
St Martin,France,18.0708,-63.0501,5/27/20,40,3.0,33.0,euro
Martinique,France,14.6415,-61.0242,5/27/20,197,14.0,91.0,euro
,France,46.2276,2.2137,5/27/20,180044,28546.0,64503.0,euro
,Gabon,-0.8037,11.6094,5/27/20,2319,14.0,631.0,afro
,Gambia,13.4432,-15.3101,5/27/20,25,1.0,19.0,afro
,Georgia,42.3154,43.3569,5/27/20,735,12.0,557.0,euro
,Germany,51.0,9.0,5/27/20,181524,8428.0,162820.0,euro
,Ghana,7.9465,-1.0232,5/27/20,7303,34.0,2412.0,afro
,Greece,39.0742,21.8243,5/27/20,2903,173.0,1374.0,euro
,Guatemala,15.7835,-90.2308,5/27/20,4145,68.0,493.0,paho
,Guinea,9.9456,-9.6966,5/27/20,3275,20.0,1673.0,afro
,Guyana,5.0,-58.75,5/27/20,139,11.0,67.0,paho
,Haiti,18.9712,-72.2852,5/27/20,1320,34.0,22.0,paho
,Holy See,41.9029,12.4534,5/27/20,12,0.0,2.0,euro
,Honduras,15.2,-86.2419,5/27/20,4640,194.0,506.0,paho
,Hungary,47.1625,19.5033,5/27/20,3793,505.0,1856.0,euro
,Iceland,64.9631,-19.0208,5/27/20,1805,10.0,1792.0,euro
,India,21.0,78.0,5/27/20,158086,4534.0,67749.0,searo
,Indonesia,-0.7893,113.9213,5/27/20,23851,1473.0,6057.0,searo
,Iran,32.0,53.0,5/27/20,141591,7564.0,111176.0,emro
,Iraq,33.0,44.0,5/27/20,5135,175.0,2904.0,emro
,Ireland,53.1424,-7.6921,5/27/20,24803,1631.0,22089.0,euro
,Israel,31.0,35.0,5/27/20,16793,281.0,14570.0,euro
,Italy,43.0,12.0,5/27/20,231139,33072.0,147101.0,euro
,Jamaica,18.1096,-77.2975,5/27/20,569,9.0,279.0,paho
,Japan,36.0,138.0,5/27/20,16651,858.0,13973.0,wpro
,Jordan,31.24,36.51,5/27/20,720,9.0,586.0,emro
,Kazakhstan,48.0196,66.9237,5/27/20,9304,37.0,4768.0,euro
,Kenya,-0.0236,37.9062,5/27/20,1471,55.0,408.0,afro
,South Korea,36.0,128.0,5/27/20,11344,269.0,10340.0,wpro
,Kuwait,29.5,47.75,5/27/20,23267,175.0,7946.0,emro
,Kyrgyzstan,41.2044,74.7661,5/27/20,1520,16.0,1043.0,euro
,Latvia,56.8796,24.6032,5/27/20,1057,23.0,741.0,euro
,Lebanon,33.8547,35.8623,5/27/20,1161,26.0,692.0,emro
,Liberia,6.4281,-9.4295,5/27/20,266,27.0,144.0,afro
,Liechtenstein,47.14,9.55,5/27/20,82,1.0,55.0,euro
,Lithuania,55.1694,23.8813,5/27/20,1647,66.0,1184.0,euro
,Luxembourg,49.8153,6.1296,5/27/20,4001,110.0,3791.0,euro
,Madagascar,-18.7669,46.8691,5/27/20,612,2.0,151.0,afro
,Malaysia,2.5,112.5,5/27/20,7619,115.0,6083.0,wpro
,Maldives,3.2028,73.2207,5/27/20,1457,5.0,197.0,searo
,Malta,35.9375,14.3754,5/27/20,612,7.0,491.0,euro
,Mauritania,21.0079,10.9408,5/27/20,292,16.0,15.0,afro
,Mauritius,-20.2,57.5,5/27/20,334,10.0,322.0,afro
,Mexico,23.6345,-102.5528,5/27/20,78023,8597.0,53834.0,paho
,Moldova,47.4116,28.3699,5/27/20,7537,274.0,3884.0,euro
,Monaco,43.7333,7.4167,5/27/20,98,4.0,90.0,euro
,Mongolia,46.8625,103.8467,5/27/20,148,0.0,43.0,wpro
,Montenegro,42.5,19.3,5/27/20,324,9.0,315.0,euro
,Morocco,31.7917,-7.0926,5/27/20,7601,202.0,4978.0,emro
,Namibia,-22.9576,18.4904,5/27/20,22,0.0,14.0,afro
,Nepal,28.1667,84.25,5/27/20,886,4.0,183.0,searo
Aruba,Netherlands,12.5186,-70.0358,5/27/20,101,3.0,97.0,euro
Curacao,Netherlands,12.1696,-68.99,5/27/20,18,1.0,14.0,euro
Sint Maarten,Netherlands,18.0425,-63.0548,5/27/20,77,15.0,60.0,euro
,Netherlands,52.1326,5.2913,5/27/20,45768,5871.0,0.0,euro
,New Zealand,-40.9006,174.886,5/27/20,1504,22.0,1474.0,wpro
,Nicaragua,12.8654,-85.2072,5/27/20,759,35.0,370.0,paho
,Niger,17.6078,8.0817,5/27/20,952,63.0,796.0,afro
,Nigeria,9.082,8.6753,5/27/20,8733,254.0,2501.0,afro
,North Macedonia,41.6086,21.7453,5/27/20,2039,119.0,1470.0,euro
,Norway,60.472,8.4689,5/27/20,8401,235.0,7727.0,euro
,Oman,21.0,57.0,5/27/20,8373,39.0,2177.0,emro
,Pakistan,30.3753,69.3451,5/27/20,59151,1225.0,19142.0,emro
,Panama,8.538,-80.7821,5/27/20,11728,315.0,7379.0,paho
,Papua New Guinea,-6.315,143.9555,5/27/20,8,0.0,8.0,wpro
,Paraguay,-23.4425,-58.4438,5/27/20,884,11.0,392.0,paho
,Peru,-9.19,-75.0152,5/27/20,135905,3983.0,56169.0,paho
,Philippines,13.0,122.0,5/27/20,15049,904.0,3506.0,wpro
,Poland,51.9194,19.1451,5/27/20,22473,1028.0,10330.0,euro
,Portugal,39.3999,-8.2245,5/27/20,31292,1356.0,18349.0,euro
,Qatar,25.3548,51.1839,5/27/20,48947,30.0,13283.0,emro
,Romania,45.9432,24.9668,5/27/20,18594,1227.0,12162.0,euro
,Russia,60.0,90.0,5/27/20,370680,3968.0,142208.0,euro
,Rwanda,-1.9403,29.8739,5/27/20,346,0.0,245.0,afro
,Saint Lucia,13.9094,-60.9789,5/27/20,18,0.0,18.0,paho
,Saint Vincent and the Grenadines,12.9843,-61.2872,5/27/20,18,0.0,14.0,paho
,San Marino,43.9424,12.4578,5/27/20,667,42.0,294.0,euro
,Saudi Arabia,24.0,45.0,5/27/20,78541,425.0,51022.0,emro
,Senegal,14.4974,-14.4524,5/27/20,3253,38.0,1586.0,afro
,Serbia,44.0165,21.0059,5/27/20,11275,240.0,6277.0,euro
,Seychelles,-4.6796,55.492,5/27/20,11,0.0,11.0,afro
,Singapore,1.2833,103.8333,5/27/20,32876,23.0,17276.0,wpro
,Slovakia,48.669,19.699,5/27/20,1515,28.0,1327.0,euro
,Slovenia,46.1512,14.9955,5/27/20,1471,108.0,1354.0,euro
,Somalia,5.1521,46.1996,5/27/20,1731,67.0,265.0,emro
,South Africa,-30.5595,22.9375,5/27/20,25937,552.0,13451.0,afro
,Spain,40.0,-4.0,5/27/20,236259,27117.0,150376.0,euro
,Sri Lanka,7.0,81.0,5/27/20,1469,10.0,732.0,searo
,Sudan,12.8628,30.2176,5/27/20,4346,195.0,749.0,emro
,Suriname,3.9193,-56.0278,5/27/20,12,1.0,9.0,paho
,Sweden,63.0,16.0,5/27/20,35088,4220.0,0.0,euro
,Switzerland,46.8182,8.2275,5/27/20,30776,1917.0,28300.0,euro
,Taiwan*,23.7,121.0,5/27/20,441,7.0,419.0,wpro
,Tanzania,-6.369,34.8888,5/27/20,509,21.0,183.0,afro
,Thailand,15.0,101.0,5/27/20,3054,57.0,2931.0,searo
,Togo,8.6195,0.8248,5/27/20,395,13.0,183.0,afro
,Trinidad and Tobago,10.6918,-61.2225,5/27/20,116,8.0,108.0,paho
,Tunisia,34.0,9.0,5/27/20,1051,48.0,929.0,emro
,Turkey,38.9637,35.2433,5/27/20,159797,4431.0,122793.0,euro
,Uganda,1.0,32.0,5/27/20,281,0.0,69.0,afro
,Ukraine,48.3794,31.1656,5/27/20,21905,658.0,7995.0,euro
,United Arab Emirates,24.0,54.0,5/27/20,31969,255.0,16371.0,emro
Bermuda,United Kingdom,32.3078,-64.7505,5/27/20,139,9.0,91.0,euro
Cayman Islands,United Kingdom,19.3133,-81.2546,5/27/20,140,1.0,67.0,euro
Channel Islands,United Kingdom,49.3723,-2.3644,5/27/20,560,45.0,512.0,euro
Gibraltar,United Kingdom,36.1408,-5.3536,5/27/20,157,0.0,147.0,euro
Isle of Man,United Kingdom,54.2361,-4.5481,5/27/20,336,24.0,306.0,euro
Montserrat,United Kingdom,16.7425,-62.1874,5/27/20,11,1.0,10.0,euro
,United Kingdom,55.3781,-3.4360000000000004,5/27/20,267240,37460.0,0.0,euro
,Uruguay,-32.5228,-55.7658,5/27/20,803,22.0,650.0,paho
,US,37.0902,-95.7129,5/27/20,1699176,100417.0,391508.0,paho
,Uzbekistan,41.3775,64.5853,5/27/20,3369,14.0,2668.0,euro
,Venezuela,6.4238,-66.5897,5/27/20,1245,11.0,302.0,paho
,Vietnam,16.0,108.0,5/27/20,327,0.0,278.0,wpro
